method,method_label,eps,stream,diag_magnitude
Learned,Learned Basis,-0.12000000000000001,42,0.9779924154281616
Learned,Learned Basis,-0.12000000000000001,43,0.9774255156517029
Learned,Learned Basis,-0.12000000000000001,44,0.977954626083374
Learned,Learned Basis,-0.11000000000000001,0,0.9802911877632141
Learned,Learned Basis,-0.11000000000000001,1,0.9820938110351562
Learned,Learned Basis,-0.11000000000000001,2,0.9782559871673584
Learned,Learned Basis,-0.11000000000000001,3,0.9817990660667419
Learned,Learned Basis,-0.11000000000000001,4,0.981793999671936
Learned,Learned Basis,-0.11000000000000001,5,0.9795457720756531
Learned,Learned Basis,-0.11000000000000001,6,0.9784623384475708
Learned,Learned Basis,-0.11000000000000001,7,0.981380045413971
Learned,Learned Basis,-0.11000000000000001,8,0.9806683659553528
Learned,Learned Basis,-0.11000000000000001,9,0.9796820878982544
Learned,Learned Basis,-0.11000000000000001,10,0.9816532731056213
Learned,Learned Basis,-0.11000000000000001,11,0.981377363204956
Learned,Learned Basis,-0.11000000000000001,12,0.9811901450157166
Learned,Learned Basis,-0.11000000000000001,13,0.9822744727134705
Learned,Learned Basis,-0.11000000000000001,14,0.9801678657531738
Learned,Learned Basis,-0.11000000000000001,15,0.9864403009414673
Learned,Learned Basis,-0.11000000000000001,16,0.980413556098938
Learned,Learned Basis,-0.11000000000000001,17,0.9827098250389099
Learned,Learned Basis,-0.11000000000000001,18,0.9826750159263611
Learned,Learned Basis,-0.11000000000000001,19,0.9822568893432617
Learned,Learned Basis,-0.11000000000000001,20,0.9806700348854065
Learned,Learned Basis,-0.11000000000000001,21,0.9804139733314514
Learned,Learned Basis,-0.11000000000000001,22,0.9749298691749573
Learned,Learned Basis,-0.11000000000000001,23,0.9691359400749207
Learned,Learned Basis,-0.11000000000000001,24,0.9712673425674438
Learned,Learned Basis,-0.11000000000000001,25,0.9702790975570679
Learned,Learned Basis,-0.11000000000000001,26,0.9691011309623718
Learned,Learned Basis,-0.11000000000000001,27,0.9698359370231628
Learned,Learned Basis,-0.11000000000000001,28,0.966881275177002
Learned,Learned Basis,-0.11000000000000001,29,0.9672217965126038
Learned,Learned Basis,-0.11000000000000001,30,0.9716572165489197
Learned,Learned Basis,-0.11000000000000001,31,0.9718499183654785
Learned,Learned Basis,-0.11000000000000001,32,0.9694835543632507
Learned,Learned Basis,-0.11000000000000001,33,0.975134015083313
Learned,Learned Basis,-0.11000000000000001,34,0.9728800654411316
Learned,Learned Basis,-0.11000000000000001,35,0.9770065546035767
Learned,Learned Basis,-0.11000000000000001,36,0.9742957949638367
Learned,Learned Basis,-0.11000000000000001,37,0.9761489629745483
Learned,Learned Basis,-0.11000000000000001,38,0.9765899181365967
Learned,Learned Basis,-0.11000000000000001,39,0.9778191447257996
Learned,Learned Basis,-0.11000000000000001,40,0.9754118919372559
Learned,Learned Basis,-0.11000000000000001,41,0.9775891304016113
Learned,Learned Basis,-0.11000000000000001,42,0.9780839085578918
Learned,Learned Basis,-0.11000000000000001,43,0.9775256514549255
Learned,Learned Basis,-0.11000000000000001,44,0.9780474305152893
Learned,Learned Basis,-0.1,0,0.9803749918937683
Learned,Learned Basis,-0.1,1,0.9821670651435852
Learned,Learned Basis,-0.1,2,0.9783393144607544
Learned,Learned Basis,-0.1,3,0.9818791151046753
Learned,Learned Basis,-0.1,4,0.981878399848938
Learned,Learned Basis,-0.1,5,0.9796146154403687
Learned,Learned Basis,-0.1,6,0.9785404801368713
Learned,Learned Basis,-0.1,7,0.9814603328704834
Learned,Learned Basis,-0.1,8,0.9807383418083191
Learned,Learned Basis,-0.1,9,0.9797569513320923
Learned,Learned Basis,-0.1,10,0.9817350506782532
Learned,Learned Basis,-0.1,11,0.9814639091491699
Learned,Learned Basis,-0.1,12,0.9812655448913574
Learned,Learned Basis,-0.1,13,0.9823654294013977
Learned,Learned Basis,-0.1,14,0.980248212814331
Learned,Learned Basis,-0.1,15,0.9865413308143616
Learned,Learned Basis,-0.1,16,0.9805169105529785
Learned,Learned Basis,-0.1,17,0.982835590839386
Learned,Learned Basis,-0.1,18,0.9828117489814758
Learned,Learned Basis,-0.1,19,0.9824151396751404
Learned,Learned Basis,-0.1,20,0.9808722734451294
Learned,Learned Basis,-0.1,21,0.980790913105011
Learned,Learned Basis,-0.1,22,0.975868821144104
Learned,Learned Basis,-0.1,23,0.9713194370269775
Learned,Learned Basis,-0.1,24,0.9733104109764099
Learned,Learned Basis,-0.1,25,0.972375750541687
Learned,Learned Basis,-0.1,26,0.9703765511512756
