method,method_label,papr_db
LearnedNonlinear,Learned + Nonlinear RX,5.359684
LearnedNonlinear,Learned + Nonlinear RX,6.3018913
LearnedNonlinear,Learned + Nonlinear RX,5.6666427
LearnedNonlinear,Learned + Nonlinear RX,4.969104
LearnedNonlinear,Learned + Nonlinear RX,4.9142275
LearnedNonlinear,Learned + Nonlinear RX,4.5646057
LearnedNonlinear,Learned + Nonlinear RX,4.3480597
LearnedNonlinear,Learned + Nonlinear RX,5.114832
LearnedNonlinear,Learned + Nonlinear RX,4.9056416
LearnedNonlinear,Learned + Nonlinear RX,4.605957
LearnedNonlinear,Learned + Nonlinear RX,6.529947
LearnedNonlinear,Learned + Nonlinear RX,5.914986
LearnedNonlinear,Learned + Nonlinear RX,6.2283063
LearnedNonlinear,Learned + Nonlinear RX,5.2421327
LearnedNonlinear,Learned + Nonlinear RX,4.467086
LearnedNonlinear,Learned + Nonlinear RX,4.736385
LearnedNonlinear,Learned + Nonlinear RX,6.101911
LearnedNonlinear,Learned + Nonlinear RX,4.334363
LearnedNonlinear,Learned + Nonlinear RX,5.613766
LearnedNonlinear,Learned + Nonlinear RX,5.436947
LearnedNonlinear,Learned + Nonlinear RX,5.2914743
LearnedNonlinear,Learned + Nonlinear RX,5.56544
LearnedNonlinear,Learned + Nonlinear RX,5.7609806
LearnedNonlinear,Learned + Nonlinear RX,4.1965537
LearnedNonlinear,Learned + Nonlinear RX,4.4462843
LearnedNonlinear,Learned + Nonlinear RX,5.407614
LearnedNonlinear,Learned + Nonlinear RX,4.0016875
LearnedNonlinear,Learned + Nonlinear RX,5.2633295
LearnedNonlinear,Learned + Nonlinear RX,4.8327394
LearnedNonlinear,Learned + Nonlinear RX,5.383459
LearnedNonlinear,Learned + Nonlinear RX,4.809911
LearnedNonlinear,Learned + Nonlinear RX,5.599263
LearnedNonlinear,Learned + Nonlinear RX,4.8015466
LearnedNonlinear,Learned + Nonlinear RX,5.0723286
LearnedNonlinear,Learned + Nonlinear RX,6.4611554
LearnedNonlinear,Learned + Nonlinear RX,7.1505947
LearnedNonlinear,Learned + Nonlinear RX,4.9249783
LearnedNonlinear,Learned + Nonlinear RX,6.141195
LearnedNonlinear,Learned + Nonlinear RX,5.13881
LearnedNonlinear,Learned + Nonlinear RX,5.101295
LearnedNonlinear,Learned + Nonlinear RX,4.3480067
LearnedNonlinear,Learned + Nonlinear RX,5.5686846
LearnedNonlinear,Learned + Nonlinear RX,4.896408
LearnedNonlinear,Learned + Nonlinear RX,4.304637
LearnedNonlinear,Learned + Nonlinear RX,4.840454
LearnedNonlinear,Learned + Nonlinear RX,5.395698
LearnedNonlinear,Learned + Nonlinear RX,4.260209
